NOMS	((-1, ('Rive', 'N')), 1)
NOMS	((-1, ('clarinettiste', 'N')), 1)
NOMS	((1, ('surendetter', 'V')), 1)
NOMS	((1, ('Jacques', 'N')), 1)
NOMS	((-1, ('B-ESB', 'N')), 1)
NOMS	((-1, ('Pharmacie', 'N')), 1)
NOMS	((-1, ('Eren', 'N')), 1)
NOMS	((1, ('Letondal', 'N')), 1)
NOMS	((-1, ('Frahier', 'N')), 1)
NOMS	((1, ('custinoi', 'A')), 1)
NOMS	((-1, ('scoubidou', 'N')), 1)
NOMS	((1, ('scolarisable', 'A')), 1)
NOMS	((-1, ('arrivée', 'N')), 1)
NOMS	((1, ('coordonner', 'V')), 1)
NOMS	((1, ('Joran', 'N')), 1)
NOMS	((1, ('Waltertrum-Peiffert', 'N')), 1)
NOMS	((1, ('Renard', 'N')), 1)
NOMS	((1, ('Boichut', 'N')), 1)
NOMS	((1, ('assourdir', 'V')), 1)
NOMS	((1, ('médiocre', 'A')), 1)
NOMS	((-1, ('Dieue', 'N')), 1)
NOMS	((-1, ('comparaître', 'V')), 1)
NOMS	((-1, ('DUT', 'N')), 1)
NOMS	((1, ('départ', 'ADV')), 1)
NOMS	((1, ('question', 'N')), 1)
NOMS	((-1, ('distinction', 'N')), 1)
NOMS	((1, ('Hollecker', 'N')), 1)
NOMS	((1, ('2008-2010', 'A')), 1)
NOMS	((1, ('Garing', 'N')), 1)
NOMS	((-1, ('Kayak', 'N')), 1)
NOMS	((-1, ('Charles-Edouard', 'N')), 1)
NOMS	((1, ('réseau', 'N')), 1)
NOMS	((1, ('Angonin', 'N')), 1)
NOMS	((1, ('Tisserand', 'N')), 1)
NOMS	((-1, ('Dalle', 'N')), 1)
NOMS	((1, ('Héry', 'N')), 1)
NOMS	((1, ('émérité', 'V')), 1)
NOMS	((1, ('cascader', 'V')), 1)
NOMS	((1, ('inhumer', 'V')), 1)
NOMS	((1, ('corse', 'A')), 1)
NOMS	((-1, ('AC', 'N')), 1)
NOMS	((-1, ('Cutry', 'N')), 1)
NOMS	((1, ('émouvant', 'A')), 1)
NOMS	((-1, ('euro', 'N')), 1)
NOMS	((1, ('pentu', 'ADV')), 1)
NOMS	((1, ('Burnel', 'N')), 1)
NOMS	((1, ('Baldo', 'N')), 1)
NOMS	((1, ('Mladenovic', 'N')), 1)
NOMS	((1, ('Boukarim', 'N')), 1)
NOMS	((-1, ('tireur', 'N')), 1)
NOMS	((1, ('Vaz', 'N')), 1)
NOMS	((-1, ('Electronique', 'N')), 1)
NOMS	((1, ('1964', 'N')), 1)
NOMS	((1, ('Robert', 'N')), 1)
NOMS	((1, ('USEP', 'N')), 1)
NOMS	((1, ('28-41', 'A')), 1)
NOMS	((1, ('Aime', 'N')), 1)
NOMS	((1, ('Grallet', 'N')), 1)
